Normalized Coil Height [-],Air Velocity [m/s],CFM,angle,height
7.495012749763711e-05,-0.010979416727,820,23.4,0.53
0.0002649665458328995,-0.040254343814999996,820,23.4,0.53
0.00045718148864615866,-0.06316677522,820,23.4,0.53
0.0007176892920750579,-0.083642276695,820,23.4,0.53
0.0010498367001411844,-0.1007393846,820,23.4,0.53
0.0014999941953587868,-0.11332485149999999,820,23.4,0.53
0.002073944914871335,-0.1222810817,820,23.4,0.53
0.0028518171467762517,-0.12760021095000001,820,23.4,0.53
0.003843604020135762,-0.1309776139,820,23.4,0.53
0.005419517388968692,-0.13467505785,820,23.4,0.53
0.00896089336730841,-0.1377555339,820,23.4,0.53
0.01433742956317142,-0.14812796535,820,23.4,0.53
0.019713966628876808,-0.1560673988,820,23.4,0.53
0.025090501953010578,-0.16659624195,820,23.4,0.53
0.032259217180838635,-0.1782626472,820,23.4,0.53
0.03763575160871399,-0.1873775285,820,23.4,0.53
0.04301228956501721,-0.20256799115000002,820,23.4,0.53
0.04838882401176117,-0.2032519059,820,23.4,0.53
0.05376536195863009,-0.2259412639,820,23.4,0.53
0.05914189639593975,-0.2217882232,820,23.4,0.53
0.0645184308426837,-0.21822747194999997,820,23.4,0.53
0.06989496527055905,-0.20870218,820,23.4,0.53
0.07527150674585585,-0.17256671680000002,820,23.4,0.53
0.0806480411831655,-0.1482577314,820,23.4,0.53
0.08602457562047515,-0.08490788064,820,23.4,0.53
0.09140111005778481,-0.0093123657,820,23.4,0.53
0.09677764801408804,0.05989695483,820,23.4,0.53
0.10215418597039126,0.1571888666,820,23.4,0.53
0.10753072040770092,0.2678090069,820,23.4,0.53
0.11469943299392522,0.4815515365,820,23.4,0.53
0.12007597445978771,0.6879768073,820,23.4,0.53
0.1254525053781038,0.9380681797499999,820,23.4,0.53
0.1308290363152885,1.246321316,820,23.4,0.53
0.1362055742621574,1.5404697325,820,23.4,0.53
0.14158211220902633,1.784756523,820,23.4,0.53
0.14695865017476387,1.9388100205,820,23.4,0.53
0.15233518812163277,1.989931907,820,23.4,0.53
0.15771171903994888,2.005218116,820,23.4,0.53
0.16308826403423923,1.966348676,820,23.4,0.53
0.16846479495255534,1.8971448305,820,23.4,0.53
0.1738413258708714,1.824628021,820,23.4,0.53
0.17921786383660893,1.751781625,820,23.4,0.53
0.18638658344195178,1.6521942765,820,23.4,0.53
0.19176311432253068,1.579751768,820,23.4,0.53
0.19713965232600536,1.5164438445,820,23.4,0.53
0.2025161903294801,1.470069276,820,23.4,0.53
0.20789272125723046,1.414841011,820,23.4,0.53
0.21326926614774355,1.373399905,820,23.4,0.53
0.21864579707549392,1.333060637,820,23.4,0.53
0.22402232800324431,1.296887906,820,23.4,0.53
0.22939886591237604,1.2659393140000001,820,23.4,0.53
0.23477540401019376,1.240784723,820,23.4,0.53
0.24015194890070682,1.2150923735,820,23.4,0.53
0.24552847982845724,1.197243649,820,23.4,0.53
0.2509050248133132,1.1732688035,820,23.4,0.53
0.256281541683958,1.159305071,820,23.4,0.53
0.261658086668814,1.142006772,820,23.4,0.53
0.2688268132838411,1.122193276,820,23.4,0.53
0.2742033302488288,1.108689537,820,23.4,0.53
