Normalized Coil Height [-],Air Velocity [m/s],CFM,angle,height
7.495012749763711e-05,-0.0200244393745,1540,17.8,0.53
0.0002649665458328995,-0.072852410215,1540,17.8,0.53
0.00045718148864615866,-0.113765897,1540,17.8,0.53
0.0007176892920750579,-0.15069237705,1540,17.8,0.53
0.0010498367001411844,-0.1808651649,1540,17.8,0.53
0.0014999941953587868,-0.20008511745000002,1540,17.8,0.53
0.002073944914871335,-0.2113854385,1540,17.8,0.53
0.0028518171467762517,-0.2170937746,1540,17.8,0.53
0.003843604020135762,-0.22109404,1540,17.8,0.53
0.005419517388968692,-0.22500977290000002,1540,17.8,0.53
0.00896089336730841,-0.2303214346,1540,17.8,0.53
0.01433742956317142,-0.2393576287,1540,17.8,0.53
0.019713966628876808,-0.2443505293,1540,17.8,0.53
0.025090501953010578,-0.24854504015,1540,17.8,0.53
0.032259217180838635,-0.25272898095,1540,17.8,0.53
0.03763575160871399,-0.2547080293,1540,17.8,0.53
0.04301228956501721,-0.2583619983,1540,17.8,0.53
0.04838882401176117,-0.2580524603,1540,17.8,0.53
0.05376536195863009,-0.26537210865,1540,17.8,0.53
0.05914189639593975,-0.2653222174,1540,17.8,0.53
0.0645184308426837,-0.26972547965,1540,17.8,0.53
0.06989496527055905,-0.2743840771,1540,17.8,0.53
0.07527150674585585,-0.28090050079999995,1540,17.8,0.53
0.0806480411831655,-0.2878248237,1540,17.8,0.53
0.08602457562047515,-0.2906646854,1540,17.8,0.53
0.09140111005778481,-0.2986023624,1540,17.8,0.53
0.09677764801408804,-0.3050954213,1540,17.8,0.53
0.10215418597039126,-0.3150339397,1540,17.8,0.53
0.10753072040770092,-0.3205245975,1540,17.8,0.53
0.11469943299392522,-0.3298878451,1540,17.8,0.53
0.12007597445978771,-0.3382110551,1540,17.8,0.53
0.1254525053781038,-0.3471529433,1540,17.8,0.53
0.1308290363152885,-0.3417609522,1540,17.8,0.53
0.1362055742621574,-0.34228449014999995,1540,17.8,0.53
0.14158211220902633,-0.3340699169,1540,17.8,0.53
0.14695865017476387,-0.31979971485,1540,17.8,0.53
0.15233518812163277,-0.298946795,1540,17.8,0.53
0.15771171903994888,-0.2469425397,1540,17.8,0.53
0.16308826403423923,-0.1807057766,1540,17.8,0.53
0.16846479495255534,-0.09137802577,1540,17.8,0.53
0.1738413258708714,0.0383126331,1540,17.8,0.53
0.17921786383660893,0.1931077101,1540,17.8,0.53
0.18638658344195178,0.48700474775,1540,17.8,0.53
0.19176311432253068,0.7428007144,1540,17.8,0.53
0.19713965232600536,1.0559830133,1540,17.8,0.53
0.2025161903294801,1.316179498,1540,17.8,0.53
0.20789272125723046,1.7220670545,1540,17.8,0.53
0.21326926614774355,2.101605884,1540,17.8,0.53
0.21864579707549392,2.4987734605,1540,17.8,0.53
0.22402232800324431,2.926424978,1540,17.8,0.53
0.22939886591237604,3.3019620549999997,1540,17.8,0.53
0.23477540401019376,3.676063456,1540,17.8,0.53
0.24015194890070682,3.973176817,1540,17.8,0.53
0.24552847982845724,4.14529552,1540,17.8,0.53
0.2509050248133132,4.259757178999999,1540,17.8,0.53
0.256281541683958,4.297775067,1540,17.8,0.53
0.261658086668814,4.1950457485,1540,17.8,0.53
0.2688268132838411,4.020211201,1540,17.8,0.53
0.2742033302488288,3.878662202,1540,17.8,0.53
0.2795798751393419,3.7176284025,1540,17.8,0.53
0.28495642021854095,3.571578744,1540,17.8,0.53
0.29033295105194834,3.4102897089999997,1540,17.8,0.53
0.29570948207404174,3.298024814,1540,17.8,0.53
0.3010860269645548,3.1538272010000004,1540,17.8,0.53
0.3064625720437539,3.061955425,1540,17.8,0.53
0.31183908882005557,2.9707083365,1540,17.8,0.53
0.3172156338992546,2.881685989,1540,17.8,0.53
0.322592164732662,2.8078664824999997,1540,17.8,0.53
0.32796869556606945,2.737822136,1540,17.8,0.53
0.33334524064526844,2.689774628,1540,17.8,0.53
0.3387217855357815,2.637119494,1540,17.8,0.53
0.3440983025007692,2.5935618600000003,1540,17.8,0.53
0.3512670291157963,2.53522476,1540,17.8,0.53
0.3566435741006524,2.506158474,1540,17.8,0.53
0.36202009097129706,2.4670771059999996,1540,17.8,0.53
0.36739663595615313,2.432168877,1540,17.8,0.53
0.37277316688390355,2.400712647,1540,17.8,0.53
0.3781496978116539,2.368814138,1540,17.8,0.53
0.38352624279651,2.3457058115000002,1540,17.8,0.53
0.38890278778136605,2.317719207,1540,17.8,0.53
0.3942793046520107,2.2995287695,1540,17.8,0.53
0.3996558496368668,2.27784775,1540,17.8,0.53
0.40503239462172286,2.2568740309999997,1540,17.8,0.53
0.4104089114923676,2.243305082,1540,17.8,0.53
