Normalized Coil Height [-],Air Velocity [m/s],CFM,angle,height
7.317492683291181e-05,-0.011044491132499999,790,17,0.38
0.0002586907876972546,-0.042302302885000004,790,17,0.38
0.00044635311756899276,-0.06905760482,790,17,0.38
0.0007006907780100751,-0.096715159365,790,17,0.38
0.0011623136373568887,-0.1298994022,790,17,0.38
0.0016292775419653237,-0.149163305,790,17,0.38
0.0022621509691904715,-0.1615642191,790,17,0.38
0.0034108164644145776,-0.17053710584999998,790,17,0.38
0.00457277207311561,-0.1740518116,790,17,0.38
0.007108085563759493,-0.1783173828,790,17,0.38
0.01170609337515265,-0.1850236719,790,17,0.38
0.01672299036111424,-0.18939112775,790,17,0.38
0.0234121867503053,-0.1941596403,790,17,0.38
0.028429082515171716,-0.1975527746,790,17,0.38
0.03344598072222847,-0.19973786385,790,17,0.38
0.040135178340409715,-0.20291547999999998,790,17,0.38
0.045152076547466474,-0.2044232644,790,17,0.38
0.0501689723202279,-0.20662664855,790,17,0.38
0.05685816747779711,-0.2088893211,790,17,0.38
0.06187506568485387,-0.2105668756,790,17,0.38
0.06689196389191061,-0.21252075435,790,17,0.38
0.07190886209896738,-0.2127125981,790,17,0.38
0.07692575542427514,-0.21416292295,790,17,0.38
0.08361495058184436,-0.21903501155,790,17,0.38
0.08863185123635478,-0.2191682555,790,17,0.38
0.09364874699595785,-0.2220614274,790,17,0.38
0.10033793971923173,-0.22766850495000002,790,17,0.38
0.10535484037374218,-0.2283956067,790,17,0.38
0.11037173613334525,-0.23300931470000003,790,17,0.38
0.1170609337515265,-0.23953862945,790,17,0.38
0.12207782951112958,-0.2431286427,790,17,0.38
0.12709472527073265,-0.2481152687,790,17,0.38
0.13211162103033575,-0.2493637193,790,17,0.38
0.13712852169800452,-0.25517051175,790,17,0.38
0.14381771931618575,-0.26131455155,790,17,0.38
0.14883461016772315,-0.261677107,790,17,0.38
0.15385151083539192,-0.26438206595,790,17,0.38
0.16054070845357316,-0.26896296545,790,17,0.38
0.16555760912124193,-0.2734192792,790,17,0.38
0.17057449506471362,-0.27098114230000003,790,17,0.38
0.17726370248586792,-0.27040054235,790,17,0.38
0.18228058844249792,-0.2653531615,790,17,0.38
0.18729749400507406,-0.25794498415,790,17,0.38
0.19231437996170406,-0.2471880189,790,17,0.38
0.19733128553743856,-0.2342388804,790,17,0.38
0.20402048314246143,-0.21305463725,790,17,0.38
0.2090373789152229,-0.1853606987,790,17,0.38
0.21405427466166763,-0.15749888255,790,17,0.38
0.22074347227984886,-0.10377831529,790,17,0.38
0.225760377842425,-0.0527306976,790,17,0.38
0.230777263799055,0.015080888123,790,17,0.38
0.23746646141723626,0.09946734653,790,17,0.38
0.242483357163681,0.1971794774,790,17,0.38
0.24750026273941547,0.303890554,790,17,0.38
0.25251714870920383,0.4276605666,790,17,0.38
0.25753405425862164,0.56591484195,790,17,0.38
0.26422324203435477,0.7386502911999999,790,17,0.38
0.26924014771535604,0.9154857629,790,17,0.38
0.27425704339600904,1.1091587994999998,790,17,0.38
0.2809462410141903,1.3564523895,790,17,0.38
0.2859631270892455,1.548312457,790,17,0.38
0.2909800325070797,1.7431657454999998,790,17,0.38
0.2976692302568445,2.004754143,790,17,0.38
0.30268612593749744,2.242279307,790,17,0.38
0.30770302161815044,2.436874613,790,17,0.38
0.3127199172988034,2.588502004,790,17,0.38
0.3177368229798047,2.7976686199999996,790,17,0.38
0.3244260107292211,3.003681699,790,17,0.38
0.329442935884585,3.16452856,790,17,0.38
0.33445980235369405,3.244341854,790,17,0.38
0.34114900970905665,3.32079748,790,17,0.38
0.3461659152584744,3.328604822,790,17,0.38
0.3511828209394757,3.288361213,790,17,0.38
0.3561996871454178,3.249418477,790,17,0.38
0.3612165928264191,3.176885338,790,17,0.38
0.3679058001817816,3.0831370590000002,790,17,0.38
0.3729227057311994,3.001352,790,17,0.38
0.3779395918062546,2.9118209530000003,790,17,0.38
0.384628779555671,2.8047990675,790,17,0.38
0.3896456851050888,2.724726369,790,17,0.38
0.39466259065450654,2.6514443525,790,17,0.38
0.40135177840392294,2.555294483,790,17,0.38
0.4063686644789781,2.482983071,790,17,0.38
0.41138557002839593,2.422608037,790,17,0.38
0.4164024755778137,2.364909267,790,17,0.38
0.4214193811272315,2.306199677,790,17,0.38
0.42810854927070185,2.2404383455,790,17,0.38
0.4331254549517031,2.194385947,790,17,0.38
0.43814236050112093,2.1611567005,790,17,0.38
0.4448315678564835,2.1042414205,790,17,0.38
0.4498484343255925,2.072989616,790,17,0.38
0.45486533974342674,2.0403082195,790,17,0.38
0.4615545472303728,1.9991422855,790,17,0.38
0.4665714526482071,1.971477732,790,17,0.38
0.47158833872326233,1.9512179195,790,17,0.38
0.4766052247983175,1.923029589,790,17,0.38
0.4816221302161518,1.9065017100000001,790,17,0.38
0.48831133770309787,1.8791009669999998,790,17,0.38
0.4933282431209321,1.858218607,790,17,0.38
0.49834510959004114,1.8396008145,790,17,0.38
0.5050343170769872,1.8213292330000002,790,17,0.38
0.5100512224948215,1.80281195,790,17,0.38
0.5150681281758228,1.7907807975,790,17,0.38
0.521757296319293,1.7737310654999998,790,17,0.38
0.5267742018687108,1.760198527,790,17,0.38
0.5317911074181286,1.747584378,790,17,0.38
0.5368080129675464,1.738768887,790,17,0.38
0.5418248990426016,1.7279850325,790,17,0.38
0.5485140867920181,1.713859318,790,17,0.38
0.5535309923414359,1.704627541,790,17,0.38
0.5585478978908537,1.6950672545,790,17,0.38
0.5652370857718536,1.6853562965,790,17,0.38
0.5702539717153252,1.677311253,790,17,0.38
0.575270877264743,1.669348218,790,17,0.38
0.5819600846201055,1.6600266485,790,17,0.38
0.5869769903011068,1.652983824,790,17,0.38
0.5919938565070489,1.646677508,790,17,0.38
0.5970107621880502,1.640435023,790,17,0.38
0.6020276677374681,1.6344209685,790,17,0.38
0.6087168750928306,1.6283381575,790,17,0.38
0.6137337415619396,1.62288698,790,17,0.38
0.6187506469797739,1.6180382755,790,17,0.38
0.6254398544667199,1.6116325735,790,17,0.38
0.6304567601477212,1.607878081,790,17,0.38
0.6354736459596094,1.603394904,790,17,0.38
0.6421628338406093,1.5985894085,790,17,0.38
0.6471797392584435,1.594652844,790,17,0.38
0.6521966449394448,1.5913137960000001,790,17,0.38
0.657213511145387,1.588646512,790,17,0.38
0.6622304364323345,1.585407428,790,17,0.38
0.6689196439192805,1.581704133,790,17,0.38
0.6739365689430609,1.578814541,790,17,0.38
0.6789534158062237,1.576104213,790,17,0.38
0.6856426231615862,1.5734656225,790,17,0.38
0.6906595483169502,1.570778191,790,17,0.38
0.6956764343920054,1.568543117,790,17,0.38
0.7006933202038935,1.565265715,790,17,0.38
0.7057102062789486,1.5639675015,790,17,0.38
0.7123994136343111,1.5600274230000002,790,17,0.38
0.7174162995777829,1.558049713,790,17,0.38
0.7224332248647304,1.5558837620000001,790,17,0.38
0.7291223930082007,1.553135793,790,17,0.38
0.7341392789516723,1.549621553,790,17,0.38
0.7391562041070361,1.5478917060000001,790,17,0.38
0.7458454114623986,1.5427462145,790,17,0.38
0.7508622583255617,1.540545583,790,17,0.38
0.7558791834809256,1.537761004,790,17,0.38
0.7608961086362894,1.534389416,790,17,0.38
0.7659129945797611,1.5288752985,790,17,0.38
0.7726021627232316,1.5241085415,790,17,0.38
0.777619088010179,1.516088477,790,17,0.38
0.7826359739536506,1.5114779345,790,17,0.38
0.7893251813090131,1.502646839,790,17,0.38
0.7943420673840683,1.495112935,790,17,0.38
0.7993589531959565,1.48242034,790,17,0.38
0.8060481606829026,1.469113833,790,17,0.38
0.8110650464947906,1.454652848,790,17,0.38
0.816081971781738,1.438905048,790,17,0.38
0.8210988186449011,1.423934353,790,17,0.38
0.8261157436686815,1.4042347225,790,17,0.38
0.8328049511556276,1.3835252675,790,17,0.38
0.8378218761794078,1.362587542,790,17,0.38
0.8428387230425707,1.3379023225000002,790,17,0.38
0.8495279305295168,1.3091404405,790,17,0.38
0.8545448555532972,1.290309531,790,17,0.38
0.8595617416283525,1.266343795,790,17,0.38
0.8662509097718227,1.2233687345000002,790,17,0.38
0.8712678349271866,1.200245916,790,17,0.38
0.8762847208706583,1.1879924545,790,17,0.38
0.8813016068141301,1.160138752,790,17,0.38
0.8863185321010775,1.133006635,790,17,0.38
0.8930077002445477,1.1000913495,790,17,0.38
0.8980245861880194,1.078615329,790,17,0.38
0.9030415113433834,1.0503012379999999,790,17,0.38
0.9097307188303293,1.0235922705,790,17,0.38
0.9147475655619088,0.9847185657,790,17,0.38
0.9197644907172726,0.96892294215,790,17,0.38
0.9264536980726352,0.9317216722999999,790,17,0.38
0.9314706233595828,0.8880551885,790,17,0.38
0.9364874699595787,0.84566552515,790,17,0.38
0.941504395246526,0.8306038621,790,17,0.38
0.9465212811899976,0.77690945265,790,17,0.38
0.9532104885453602,0.6987376996,790,17,0.38
0.9582273746204154,0.6415889765,790,17,0.38
0.9632442604323036,0.56996559735,790,17,0.38
0.9699334679192496,0.47769259769999994,790,17,0.38
0.9749503539943047,0.4114134063,790,17,0.38
0.979967279018085,0.31046423515,790,17,0.38
0.9866564472931388,0.1863138677,790,17,0.38
0.991673333105027,0.07388476092,790,17,0.38
0.9948211170977026,-0.04438797642,790,17,0.38
0.9962822660219877,-0.01401977241,790,17,0.38
0.9972505615939048,0.001622795904,790,17,0.38
0.998207798491128,0.017158270855,790,17,0.38
0.9987351609403299,0.01584440493,790,17,0.38
0.9991242910743183,0.0023892423555,790,17,0.38
0.9995089896065669,-0.013172914305,790,17,0.38
0.9997209463320175,-0.01588642346,790,17,0.38
