Normalized Coil Height [-],Air Velocity [m/s],CFM,angle,height
7.317492683291181e-05,-0.021351391012,1300,17,0.38
0.0002586907876972546,-0.08173979839,1300,17,0.38
0.00044635311756899276,-0.1331530471,1300,17,0.38
0.0007006907780100751,-0.1858454511,1300,17,0.38
0.0011623136373568887,-0.24863956355,1300,17,0.38
0.0016292775419653237,-0.2847074966,1300,17,0.38
0.0022621509691904715,-0.3072864248,1300,17,0.38
0.0034108164644145776,-0.32353842180000003,1300,17,0.38
0.00457277207311561,-0.3303495459,1300,17,0.38
0.007108085563759493,-0.3376336162,1300,17,0.38
0.01170609337515265,-0.3500338793,1300,17,0.38
0.01672299036111424,-0.35722187515000003,1300,17,0.38
0.0234121867503053,-0.36372425895,1300,17,0.38
0.028429082515171716,-0.3671896163,1300,17,0.38
0.03344598072222847,-0.3683135017,1300,17,0.38
0.040135178340409715,-0.36998409125,1300,17,0.38
0.045152076547466474,-0.3701862538,1300,17,0.38
0.0501689723202279,-0.3706602913,1300,17,0.38
0.05685816747779711,-0.3707093359,1300,17,0.38
0.06187506568485387,-0.3706793206,1300,17,0.38
0.06689196389191061,-0.37059706530000003,1300,17,0.38
0.07190886209896738,-0.3689852798,1300,17,0.38
0.07692575542427514,-0.36834393675,1300,17,0.38
0.08361495058184436,-0.37043555605,1300,17,0.38
0.08863185123635478,-0.3686412524,1300,17,0.38
0.09364874699595785,-0.36954710375,1300,17,0.38
0.10033793971923173,-0.37274199585,1300,17,0.38
0.10535484037374218,-0.3720632316,1300,17,0.38
0.11037173613334525,-0.37510266054999997,1300,17,0.38
0.1170609337515265,-0.37978454159999997,1300,17,0.38
0.12207782951112958,-0.3831469239,1300,17,0.38
0.12709472527073265,-0.3886727685,1300,17,0.38
0.13211162103033575,-0.3891690975,1300,17,0.38
0.13712852169800452,-0.39490355450000003,1300,17,0.38
0.14381771931618575,-0.4019733899,1300,17,0.38
0.14883461016772315,-0.4040777303,1300,17,0.38
0.15385151083539192,-0.40913473725,1300,17,0.38
