Normalized Coil Height [-],Air Velocity [m/s]
0.0,1e-05
0.002512562814070352,1e-05
0.005025125628140704,1e-05
0.007537688442211055,1e-05
0.010050251256281407,1e-05
0.01256281407035176,1e-05
0.01507537688442211,1e-05
0.017587939698492466,1e-05
0.020100502512562814,1e-05
0.022613065326633167,1e-05
0.02512562814070352,1e-05
0.02763819095477387,1e-05
0.03015075376884422,1e-05
0.032663316582914576,1e-05
0.03517587939698493,1e-05
0.03768844221105527,1e-05
0.04020100502512563,1e-05
0.042713567839195984,1e-05
0.04522613065326633,1e-05
0.04773869346733668,0.02452916
0.05025125628140704,0.11189308
0.052763819095477386,0.19717275
0.05527638190954774,0.31253028
0.05778894472361809,0.46672168
0.06030150753768844,0.652951
0.06281407035175879,0.91467464
0.06532663316582915,1.2233576
0.0678391959798995,1.54443
0.07035175879396986,1.788404
0.0728643216080402,1.9789845
0.07537688442211055,2.1089363
0.07788944723618091,2.199191
0.08040201005025126,2.2148879
0.0829145728643216,2.1438994
0.08542713567839197,2.06845
0.0879396984924623,1.993076
0.09045226130653267,1.9178876
0.09296482412060302,1.8427867
0.09547738693467336,1.7676854
0.09798994974874373,1.694759
0.10050251256281408,1.638589
0.10301507537688441,1.5900373
0.10552763819095477,1.544313
0.10804020100502512,1.5000087
0.11055276381909548,1.4566553
0.11306532663316583,1.4180152
0.11557788944723618,1.3818114
0.11809045226130653,1.352224
0.12060301507537688,1.3336517
0.12311557788944723,1.3150796
0.12562814070351758,1.2965074
0.12814070351758794,1.2779183
0.1306532663316583,1.2593132
0.13316582914572864,1.2407081
0.135678391959799,1.2248191
0.13819095477386936,1.2153062
0.14070351758793972,1.2057931
0.14321608040201003,1.1962804
0.1457286432160804,1.1867675
0.14824120603015076,1.1772546
0.1507537688442211,1.1677417
0.15326633165829145,1.1582288
0.15577889447236182,1.1487159
0.15829145728643215,1.139203
0.16080402010050251,1.12969
0.16331658291457288,1.120683
0.1658291457286432,1.1146173
0.16834170854271358,1.1108325
0.17085427135678394,1.1070476
0.17336683417085427,1.1032652
0.1758793969849246,1.0996369
0.17839195979899497,1.0960088
0.18090452261306533,1.0923804
0.18341708542713567,1.0900983
0.18592964824120603,1.0880424
0.1884422110552764,1.0859866
0.19095477386934673,1.0838971
0.1934673366834171,1.0816324
0.19597989949748745,1.0793676
0.1984924623115578,1.0771029
0.20100502512562815,1.0748382
0.2035175879396985,1.0725733
0.20603015075376882,1.0703087
0.20854271356783918,1.0680438
0.21105527638190955,1.0657791
0.2135678391959799,1.0635144
0.21608040201005024,1.0612495
0.2185929648241206,1.0589848
0.22110552763819097,1.0569613
0.2236180904522613,1.0552391
0.22613065326633167,1.0535167
0.22864321608040203,1.0522679
0.23115577889447236,1.051521
0.23366834170854273,1.0507529
0.23618090452261306,1.0499821
0.2386934673366834,1.0492113
0.24120603015075376,1.0484405
0.24371859296482412,1.0476696
0.24623115577889446,1.0468988
0.24874371859296482,1.046128
0.25125628140703515,1.0453573
0.2537688442211055,1.0445864
0.2562814070351759,1.0438157
0.25879396984924624,1.0430136
0.2613065326633166,1.042076
0.26381909547738697,1.0411384
0.2663316582914573,1.040201
0.26884422110552764,1.0392632
0.271356783919598,1.0383257
0.27386934673366836,1.0373882
0.2763819095477387,1.0364505
0.2788944723618091,1.0355129
0.28140703517587945,1.034598
0.28391959798994976,1.0341766
0.2864321608040201,1.0337552
0.2889447236180905,1.0333339
0.2914572864321608,1.0329125
0.29396984924623115,1.0324912
0.2964824120603015,1.0320698
0.2989949748743718,1.0316485
0.3015075376884422,1.0312271
0.30402010050251255,1.0308057
0.3065326633165829,1.0303844
0.30904522613065327,1.0299631
0.31155778894472363,1.0295417
0.314070351758794,1.0291204
0.3165829145728643,1.028699
0.31909547738693467,1.0282778
0.32160804020100503,1.0278563
0.3241206030150754,1.027435
0.32663316582914576,1.0270137
0.3291457286432161,1.0265924
0.3316582914572864,1.0261711
0.3341708542713568,1.0257497
0.33668341708542715,1.0253283
0.3391959798994975,1.024907
0.3417085427135679,1.0244856
0.34422110552763824,1.0240644
0.3467336683417086,1.0236429
0.3492462311557789,1.0232216
0.35175879396984927,1.0228003
0.3542713567839196,1.0223789
0.35678391959798994,1.0219576
0.3592964824120603,1.0215362
0.36180904522613067,1.0211148
0.364321608040201,1.0207379
0.36683417085427134,1.0203642
0.3693467336683417,1.0199904
0.37185929648241206,1.0196167
0.3743718592964824,1.019243
0.3768844221105528,1.0188694
0.3793969849246231,1.0184956
0.38190954773869346,1.018122
0.3844221105527638,1.0177482
0.3869346733668342,1.0173745
0.38944723618090454,1.0170008
0.3919597989949749,1.0166271
0.39447236180904527,1.0159125
0.3969849246231156,1.0144212
0.39949748743718594,1.0129299
0.4020100502512563,1.0114386
0.40452261306532666,1.0099473
0.407035175879397,1.0084559
0.4095477386934674,1.0069647
0.4120603015075377,1.0054733
0.41457286432160806,1.003982
