Normalized Coil Height [-],Air Velocity [m/s]
0.0,1e-05
0.002512562814070352,1e-05
0.005025125628140704,1e-05
0.007537688442211055,1e-05
0.010050251256281407,1e-05
0.01256281407035176,1e-05
0.01507537688442211,1e-05
0.017587939698492466,1e-05
0.020100502512562814,1e-05
0.022613065326633167,1e-05
0.02512562814070352,1e-05
0.02763819095477387,1e-05
0.03015075376884422,1e-05
0.032663316582914576,1e-05
0.03517587939698493,1e-05
0.03768844221105527,1e-05
0.04020100502512563,1e-05
0.042713567839195984,1e-05
0.04522613065326633,1e-05
0.04773869346733668,1e-05
0.05025125628140704,0.05394815
0.052763819095477386,0.14270775
0.05527638190954774,0.25086755
0.05778894472361809,0.38487777
0.06030150753768844,0.5589674
0.06281407035175879,0.81171286
0.06532663316582915,1.1114166
0.0678391959798995,1.4446394
0.07035175879396986,1.8200431
0.0728643216080402,2.031582
0.07537688442211055,2.2203028
0.07788944723618091,2.3338628
0.08040201005025126,2.418949
0.0829145728643216,2.3812602
0.08542713567839197,2.2955606
0.0879396984924623,2.2076106
0.09045226130653267,2.130938
0.09296482412060302,2.0542653
0.09547738693467336,1.9772475
0.09798994974874373,1.9000618
0.10050251256281408,1.826177
0.10301507537688441,1.7641222
0.10552763819095477,1.7140224
0.10804020100502512,1.6660901
0.11055276381909548,1.6196681
0.11306532663316583,1.5746281
0.11557788944723618,1.5352881
0.11809045226130653,1.4963179
0.12060301507537688,1.4645348
0.12311557788944723,1.4418111
0.12562814070351758,1.4190872
0.12814070351758794,1.3963635
0.1306532663316583,1.3772247
0.13316582914572864,1.3584028
0.135678391959799,1.339581
0.13819095477386936,1.3213023
0.14070351758793972,1.3115726
0.14321608040201003,1.3018429
0.1457286432160804,1.2921134
0.14824120603015076,1.2823838
0.1507537688442211,1.2726542
0.15326633165829145,1.2629246
0.15577889447236182,1.2531949
0.15829145728643215,1.2434652
0.16080402010050251,1.2337358
0.16331658291457288,1.2238661
0.1658291457286432,1.2138337
0.16834170854271358,1.2050991
0.17085427135678394,1.1999369
0.17336683417085427,1.1947745
0.1758793969849246,1.1904893
0.17839195979899497,1.1879036
0.18090452261306533,1.185318
0.18341708542713567,1.182809
0.18592964824120603,1.1803671
0.1884422110552764,1.1779251
0.19095477386934673,1.1754831
0.1934673366834171,1.1730411
0.19597989949748745,1.1705991
0.1984924623115578,1.1681571
0.20100502512562815,1.1657151
0.2035175879396985,1.1632731
0.20603015075376882,1.1608312
0.20854271356783918,1.1583892
0.21105527638190955,1.1559472
0.2135678391959799,1.1535051
0.21608040201005024,1.1510632
0.2185929648241206,1.1486212
0.22110552763819097,1.1461792
0.2236180904522613,1.1437372
0.22613065326633167,1.1416996
0.22864321608040203,1.1398106
0.23115577889447236,1.1383905
0.23366834170854273,1.1374528
0.23618090452261306,1.1365153
0.2386934673366834,1.1355778
0.24120603015075376,1.1346401
0.24371859296482412,1.1337025
0.24623115577889446,1.1327648
0.24874371859296482,1.1318274
0.25125628140703515,1.1308897
0.2537688442211055,1.1299521
0.2562814070351759,1.1290146
0.25879396984924624,1.128077
0.2613065326633166,1.1271393
0.26381909547738697,1.1262019
0.2663316582914573,1.1252643
0.26884422110552764,1.1243267
0.271356783919598,1.1233891
0.27386934673366836,1.1224514
0.2763819095477387,1.1215138
0.2788944723618091,1.1205764
0.28140703517587945,1.1196388
0.28391959798994976,1.1187011
0.2864321608040201,1.1177636
0.2889447236180905,1.116826
0.2914572864321608,1.1158884
0.29396984924623115,1.1149508
0.2964824120603015,1.1140132
0.2989949748743718,1.1130756
0.3015075376884422,1.112138
0.30402010050251255,1.1114045
0.3065326633165829,1.1109831
0.30904522613065327,1.110562
0.31155778894472363,1.1101404
0.314070351758794,1.1097192
0.3165829145728643,1.1092978
0.31909547738693467,1.1088765
0.32160804020100503,1.1084551
0.3241206030150754,1.1080338
0.32663316582914576,1.1076124
0.3291457286432161,1.1071912
0.3316582914572864,1.1067697
0.3341708542713568,1.1063484
0.33668341708542715,1.1059271
0.3391959798994975,1.1055057
0.3417085427135679,1.1050843
0.34422110552763824,1.1046629
0.3467336683417086,1.1042416
0.3492462311557789,1.1038203
0.35175879396984927,1.1033989
0.3542713567839196,1.1029614
0.35678391959798994,1.1024654
0.3592964824120603,1.1019695
0.36180904522613067,1.1014735
0.364321608040201,1.1009775
0.36683417085427134,1.1004815
0.3693467336683417,1.0999855
0.37185929648241206,1.0994896
0.3743718592964824,1.0989935
0.3768844221105528,1.0984975
0.3793969849246231,1.0980016
0.38190954773869346,1.0975056
0.3844221105527638,1.0970095
0.3869346733668342,1.0965136
0.38944723618090454,1.0960176
0.3919597989949749,1.0955216
0.39447236180904527,1.0950257
0.3969849246231156,1.0945296
0.39949748743718594,1.0940337
0.4020100502512563,1.0935377
0.40452261306532666,1.0930417
0.407035175879397,1.0925457
0.4095477386934674,1.0920498
0.4120603015075377,1.0912191
